Agency Code,Site Number,Datetime,Time Zone,Gage Height Seaward (ft) Point B,Code Seaward,Gage Height Landward (ft) Point B,Code Landward,Gage Height (m) it C,Gage Height Landward (m) Point B,Gage Height Seaward(m Point B
USGS,8079120,2023-11-04 14:00:00,CDT,0.69,A,0.67,A,,0.20636000000000002,0.21252
USGS,8079120,2023-11-04 14:15:00,CDT,0.73,A,0.69,A,,0.21252,0.22483999999999998
USGS,8079120,2023-11-04 14:30:00,CDT,0.8,A,0.78,A,,0.24024,0.2464
USGS,8079120,2023-11-04 14:45:00,CDT,0.78,A,0.76,A,,0.23408,0.24024
USGS,8079120,2023-11-04 15:00:00,CDT,0.66,A,0.64,A,,0.19712,0.20328000000000002
USGS,8079120,2023-11-04 15:15:00,CDT,0.66,A,0.62,A,,0.19096,0.20328000000000002
USGS,8079120,2023-11-04 15:30:00,CDT,0.8,A,0.78,A,,0.24024,0.2464
USGS,8079120,2023-11-04 15:45:00,CDT,0.82,A,0.8,A,,0.2464,0.25256
USGS,8079120,2023-11-04 16:00:00,CDT,0.73,A,0.7,A,,0.21559999999999999,0.22483999999999998
USGS,8079120,2023-11-04 16:15:00,CDT,0.79,A,0.78,A,,0.24024,0.24332
USGS,8079120,2023-11-04 16:30:00,CDT,0.85,A,0.81,A,,0.24948,0.2618
USGS,8079120,2023-11-04 16:45:00,CDT,0.92,A,0.9,A,,0.2772,0.28336
USGS,8079120,2023-11-04 17:00:00,CDT,0.99,A,0.97,A,,0.29875999999999997,0.30491999999999997
USGS,8079120,2023-11-04 17:15:00,CDT,1.11,A,1.11,A,,0.34188,0.34188
USGS,8079120,2023-11-04 17:30:00,CDT,1.11,A,1.07,A,,0.32956,0.34188
USGS,8079120,2023-11-04 17:45:00,CDT,1.07,A,1.06,A,,0.32648,0.32956
USGS,8079120,2023-11-04 18:00:00,CDT,1.26,A,1.2,A,,0.3696,0.38808
USGS,8079120,2023-11-04 18:15:00,CDT,1.37,A,1.33,A,,0.40964,0.42196
USGS,8079120,2023-11-04 18:30:00,CDT,1.34,A,1.33,A,,0.40964,0.41272000000000003
USGS,8079120,2023-11-04 18:45:00,CDT,1.33,A,1.32,A,,0.40656000000000003,0.40964
USGS,8079120,2023-11-04 19:00:00,CDT,1.5,A,1.45,A,,0.4466,0.46199999999999997
USGS,8079120,2023-11-04 19:15:00,CDT,1.59,A,1.53,A,,0.47124,0.48972000000000004
USGS,8079120,2023-11-04 19:30:00,CDT,1.69,A,1.67,A,,0.5143599999999999,0.52052
USGS,8079120,2023-11-04 19:45:00,CDT,1.78,A,1.76,A,,0.54208,0.54824
USGS,8079120,2023-11-04 20:00:00,CDT,1.81,A,1.78,A,,0.54824,0.55748
USGS,8079120,2023-11-04 20:15:00,CDT,1.82,A,1.8,A,,0.5544,0.5605600000000001
USGS,8079120,2023-11-04 20:30:00,CDT,1.92,A,1.89,A,,0.58212,0.59136
USGS,8079120,2023-11-04 20:45:00,CDT,2.03,A,2.01,A,,0.61908,0.6252399999999999
USGS,8079120,2023-11-04 21:00:00,CDT,2.2,A,2.17,A,,0.66836,0.6776000000000001
USGS,8079120,2023-11-04 21:15:00,CDT,2.23,A,2.18,A,,0.67144,0.68684
USGS,8079120,2023-11-04 21:30:00,CDT,2.29,A,2.27,A,,0.69916,0.70532
USGS,8079120,2023-11-04 21:45:00,CDT,2.24,A,2.22,A,,0.68376,0.6899200000000001
USGS,8079120,2023-11-04 22:00:00,CDT,2.33,A,2.31,A,,0.71148,0.7176400000000001
USGS,8079120,2023-11-04 22:15:00,CDT,2.43,A,2.41,A,,0.74228,0.74844
USGS,8079120,2023-11-04 22:30:00,CDT,2.47,A,2.43,A,,0.74844,0.7607600000000001
USGS,8079120,2023-11-04 22:45:00,CDT,2.49,A,2.45,A,,0.7546,0.76692
USGS,8079120,2023-11-04 23:00:00,CDT,2.5,A,2.48,A,,0.76384,0.77
USGS,8079120,2023-11-04 23:15:00,CDT,2.56,A,2.54,A,,0.78232,0.78848
USGS,8079120,2023-11-04 23:30:00,CDT,2.57,A,2.56,A,,0.78848,0.7915599999999999
USGS,8079120,2023-11-04 23:45:00,CDT,2.67,A,2.63,A,,0.81004,0.82236
USGS,8079120,2023-11-05 00:00:00,CDT,2.58,A,2.55,A,,0.7854,0.79464
USGS,8079120,2023-11-05 00:15:00,CDT,2.52,A,2.55,A,,0.7854,0.77616
USGS,8079120,2023-11-05 00:30:00,CDT,2.62,A,2.6,A,,0.8008000000000001,0.80696
USGS,8079120,2023-11-05 00:45:00,CDT,2.63,A,2.61,A,,0.8038799999999999,0.81004
USGS,8079120,2023-11-05 01:00:00,CDT,2.62,A,2.59,A,,0.79772,0.80696
USGS,8079120,2023-11-05 01:00:00,CST,2.62,A,2.61,A,,0.8038799999999999,0.80696
USGS,8079120,2023-11-05 01:15:00,CDT,2.66,A,2.62,A,,0.80696,0.81928
USGS,8079120,2023-11-05 01:15:00,CST,2.52,A,2.49,A,,0.76692,0.77616
USGS,8079120,2023-11-05 01:30:00,CDT,2.56,A,2.54,A,,0.78232,0.78848
USGS,8079120,2023-11-05 01:30:00,CST,2.51,A,2.5,A,,0.77,0.7730799999999999
USGS,8079120,2023-11-05 01:45:00,CDT,2.55,A,2.53,A,,0.7792399999999999,0.7854
USGS,8079120,2023-11-05 01:45:00,CST,2.55,A,2.52,A,,0.77616,0.7854
USGS,8079120,2023-11-05 02:00:00,CST,2.45,A,2.43,A,,0.74844,0.7546
USGS,8079120,2023-11-05 02:15:00,CST,2.43,A,2.41,A,,0.74228,0.74844
USGS,8079120,2023-11-05 02:30:00,CST,2.42,A,2.41,A,,0.74228,0.74536
USGS,8079120,2023-11-05 02:45:00,CST,2.48,A,2.47,A,,0.7607600000000001,0.76384
USGS,8079120,2023-11-05 03:00:00,CST,2.43,A,2.41,A,,0.74228,0.74844
USGS,8079120,2023-11-05 03:15:00,CST,2.27,A,2.24,A,,0.6899200000000001,0.69916
USGS,8079120,2023-11-05 03:30:00,CST,2.24,A,2.22,A,,0.68376,0.6899200000000001
USGS,8079120,2023-11-05 03:45:00,CST,2.28,A,2.25,A,,0.693,0.70224
USGS,8079120,2023-11-05 04:00:00,CST,2.27,A,2.26,A,,0.6960799999999999,0.69916
USGS,8079120,2023-11-05 04:15:00,CST,2.27,A,2.26,A,,0.6960799999999999,0.69916
USGS,8079120,2023-11-05 04:30:00,CST,2.25,A,2.22,A,,0.68376,0.693
USGS,8079120,2023-11-05 04:45:00,CST,2.19,A,2.18,A,,0.67144,0.67452
USGS,8079120,2023-11-05 05:00:00,CST,2.14,A,2.13,A,,0.65604,0.65912
USGS,8079120,2023-11-05 05:15:00,CST,2.09,A,2.07,A,,0.6375599999999999,0.64372
USGS,8079120,2023-11-05 05:30:00,CST,2.09,A,2.05,A,,0.6314,0.64372
USGS,8079120,2023-11-05 05:45:00,CST,2.05,A,2.03,A,,0.6252399999999999,0.6314
USGS,8079120,2023-11-05 06:00:00,CST,2.02,A,2.0,A,,0.616,0.62216
USGS,8079120,2023-11-05 06:15:00,CST,1.97,A,1.95,A,,0.6006,0.60676
USGS,8079120,2023-11-05 06:30:00,CST,1.95,A,1.94,A,,0.5975199999999999,0.6006
USGS,8079120,2023-11-05 06:45:00,CST,1.99,A,1.97,A,,0.60676,0.61292
USGS,8079120,2023-11-05 07:00:00,CST,1.98,A,1.94,A,,0.5975199999999999,0.6098399999999999
USGS,8079120,2023-11-05 07:15:00,CST,1.97,A,1.93,A,,0.59444,0.60676
USGS,8079120,2023-11-05 07:30:00,CST,1.85,A,1.85,A,,0.5698,0.5698
USGS,8079120,2023-11-05 07:45:00,CST,1.73,A,1.71,A,,0.52668,0.53284
USGS,8079120,2023-11-05 08:00:00,CST,1.84,A,1.8,A,,0.5544,0.56672
USGS,8079120,2023-11-05 08:15:00,CST,1.97,A,1.95,A,,0.6006,0.60676
USGS,8079120,2023-11-05 08:30:00,CST,1.82,A,1.81,A,,0.55748,0.5605600000000001
USGS,8079120,2023-11-05 08:45:00,CST,1.79,A,1.77,A,,0.54516,0.55132
USGS,8079120,2023-11-05 09:00:00,CST,1.82,A,1.79,A,,0.55132,0.5605600000000001
USGS,8079120,2023-11-05 09:15:00,CST,1.75,A,1.7,A,,0.5236,0.539
USGS,8079120,2023-11-05 09:30:00,CST,1.78,A,1.74,A,,0.53592,0.54824
USGS,8079120,2023-11-05 09:45:00,CST,1.7,A,1.68,A,,0.51744,0.5236
USGS,8079120,2023-11-05 10:00:00,CST,1.63,A,1.59,A,,0.48972000000000004,0.5020399999999999
USGS,8079120,2023-11-05 10:15:00,CST,1.58,A,1.55,A,,0.4774,0.48664
USGS,8079120,2023-11-05 10:30:00,CST,1.59,A,1.56,A,,0.48048,0.48972000000000004
USGS,8079120,2023-11-05 10:45:00,CST,1.65,A,1.62,A,,0.49896,0.5082
USGS,8079120,2023-11-05 11:00:00,CST,1.56,A,1.54,A,,0.47432,0.48048
USGS,8079120,2023-11-05 11:15:00,CST,1.41,A,1.38,A,,0.42504,0.43427999999999994
USGS,8079120,2023-11-05 11:30:00,CST,1.36,A,1.32,A,,0.40656000000000003,0.41888000000000003
USGS,8079120,2023-11-05 11:45:00,CST,1.46,A,1.41,A,,0.43427999999999994,0.44967999999999997
USGS,8079120,2023-11-05 12:00:00,CST,1.48,A,1.45,A,,0.4466,0.45583999999999997
USGS,8079120,2023-11-05 12:15:00,CST,1.41,A,1.41,A,,0.43427999999999994,0.43427999999999994
USGS,8079120,2023-11-05 12:30:00,CST,1.33,A,1.32,A,,0.40656000000000003,0.40964
USGS,8079120,2023-11-05 12:45:00,CST,1.3,A,1.27,A,,0.39116,0.40040000000000003
USGS,8079120,2023-11-05 13:00:00,CST,1.3,A,1.24,A,,0.38192,0.40040000000000003
USGS,8079120,2023-11-05 13:15:00,CST,1.26,A,1.28,A,,0.39424,0.38808
USGS,8079120,2023-11-05 13:30:00,CST,1.13,A,1.11,A,,0.34188,0.34803999999999996
USGS,8079120,2023-11-05 13:45:00,CST,1.13,A,1.09,A,,0.33572,0.34803999999999996
USGS,8079120,2023-11-05 14:00:00,CST,1.16,A,1.11,A,,0.34188,0.35728
USGS,8079120,2023-11-05 14:15:00,CST,1.19,A,1.17,A,,0.36035999999999996,0.36651999999999996
USGS,8079120,2023-11-05 14:30:00,CST,1.12,A,1.12,A,,0.34496000000000004,0.34496000000000004
USGS,8079120,2023-11-05 14:45:00,CST,1.18,A,1.18,A,,0.36344,0.36344
USGS,8079120,2023-11-05 15:00:00,CST,1.2,A,1.17,A,,0.36035999999999996,0.3696
USGS,8079120,2023-11-05 15:15:00,CST,1.28,A,1.24,A,,0.38192,0.39424
USGS,8079120,2023-11-05 15:30:00,CST,1.2,A,1.14,A,,0.35112,0.3696
USGS,8079120,2023-11-05 15:45:00,CST,1.19,A,1.16,A,,0.35728,0.36651999999999996
USGS,8079120,2023-11-05 16:00:00,CST,1.3,A,1.27,A,,0.39116,0.40040000000000003
USGS,8079120,2023-11-05 16:15:00,CST,1.34,A,1.31,A,,0.40348,0.41272000000000003
USGS,8079120,2023-11-05 16:30:00,CST,1.32,A,1.29,A,,0.39732,0.40656000000000003
USGS,8079120,2023-11-05 16:45:00,CST,1.37,A,1.34,A,,0.41272000000000003,0.42196
USGS,8079120,2023-11-05 17:00:00,CST,1.44,A,1.41,A,,0.43427999999999994,0.44351999999999997
USGS,8079120,2023-11-05 17:15:00,CST,1.36,A,1.34,A,,0.41272000000000003,0.41888000000000003
USGS,8079120,2023-11-05 17:30:00,CST,1.44,A,1.43,A,,0.44044,0.44351999999999997
USGS,8079120,2023-11-05 17:45:00,CST,1.48,A,1.46,A,,0.44967999999999997,0.45583999999999997
USGS,8079120,2023-11-05 18:00:00,CST,1.51,A,1.46,A,,0.44967999999999997,0.46508
USGS,8079120,2023-11-05 18:15:00,CST,1.53,A,1.5,A,,0.46199999999999997,0.47124
USGS,8079120,2023-11-05 18:30:00,CST,1.79,A,1.75,A,,0.539,0.55132
USGS,8079120,2023-11-05 18:45:00,CST,1.7,A,1.72,A,,0.52976,0.5236
USGS,8079120,2023-11-05 19:00:00,CST,1.75,A,1.73,A,,0.53284,0.539
USGS,8079120,2023-11-05 19:15:00,CST,1.82,A,1.78,A,,0.54824,0.5605600000000001
USGS,8079120,2023-11-05 19:30:00,CST,1.87,A,1.81,A,,0.55748,0.57596
USGS,8079120,2023-11-05 19:45:00,CST,1.97,A,1.93,A,,0.59444,0.60676
USGS,8079120,2023-11-05 20:00:00,CST,2.0,A,1.95,A,,0.6006,0.616
USGS,8079120,2023-11-05 20:15:00,CST,2.12,A,2.07,A,,0.6375599999999999,0.65296
USGS,8079120,2023-11-05 20:30:00,CST,2.27,A,2.22,A,,0.68376,0.69916
USGS,8079120,2023-11-05 20:45:00,CST,2.28,A,2.24,A,,0.6899200000000001,0.70224
USGS,8079120,2023-11-05 21:00:00,CST,2.22,A,2.21,A,,0.68068,0.68376
USGS,8079120,2023-11-05 21:15:00,CST,2.36,A,2.33,A,,0.7176400000000001,0.72688
USGS,8079120,2023-11-05 21:30:00,CST,2.43,A,2.39,A,,0.73612,0.74844
USGS,8079120,2023-11-05 21:45:00,CST,2.6,A,2.56,A,,0.78848,0.8008000000000001
USGS,8079120,2023-11-05 22:00:00,CST,2.56,A,2.54,A,,0.78232,0.78848
USGS,8079120,2023-11-05 22:15:00,CST,2.56,A,2.53,A,,0.7792399999999999,0.78848
USGS,8079120,2023-11-05 22:30:00,CST,2.64,A,2.59,A,,0.79772,0.8131200000000001
USGS,8079120,2023-11-05 22:45:00,CST,2.65,A,2.61,A,,0.8038799999999999,0.8161999999999999
USGS,8079120,2023-11-05 23:00:00,CST,2.65,A,2.63,A,,0.81004,0.8161999999999999
USGS,8079120,2023-11-05 23:15:00,CST,2.56,A,2.54,A,,0.78232,0.78848
USGS,8079120,2023-11-05 23:30:00,CST,2.62,A,2.58,A,,0.79464,0.80696
USGS,8079120,2023-11-05 23:45:00,CST,2.6,A,2.57,A,,0.7915599999999999,0.8008000000000001
USGS,8079120,2023-11-06 00:00:00,CST,2.53,A,2.52,A,,0.77616,0.7792399999999999
USGS,8079120,2023-11-06 00:15:00,CST,2.56,A,2.51,A,,0.7730799999999999,0.78848
USGS,8079120,2023-11-06 00:30:00,CST,2.57,A,2.52,A,,0.77616,0.7915599999999999
USGS,8079120,2023-11-06 00:45:00,CST,2.58,A,2.56,A,,0.78848,0.79464
USGS,8079120,2023-11-06 01:00:00,CST,2.61,A,2.57,A,,0.7915599999999999,0.8038799999999999
USGS,8079120,2023-11-06 01:15:00,CST,2.54,A,2.51,A,,0.7730799999999999,0.78232
USGS,8079120,2023-11-06 01:30:00,CST,2.58,A,2.56,A,,0.78848,0.79464
USGS,8079120,2023-11-06 01:45:00,CST,2.54,A,2.52,A,,0.77616,0.78232
USGS,8079120,2023-11-06 02:00:00,CST,2.5,A,2.46,A,,0.75768,0.77
USGS,8079120,2023-11-06 02:15:00,CST,2.48,A,2.44,A,,0.75152,0.76384
USGS,8079120,2023-11-06 02:30:00,CST,2.51,A,2.47,A,,0.7607600000000001,0.7730799999999999
USGS,8079120,2023-11-06 02:45:00,CST,2.49,A,2.45,A,,0.7546,0.76692
USGS,8079120,2023-11-06 03:00:00,CST,2.5,A,2.46,A,,0.75768,0.77
USGS,8079120,2023-11-06 03:15:00,CST,2.34,A,2.3,A,,0.7083999999999999,0.7207199999999999
USGS,8079120,2023-11-06 03:30:00,CST,2.41,A,2.34,A,,0.7207199999999999,0.74228
USGS,8079120,2023-11-06 03:45:00,CST,2.34,A,2.33,A,,0.7176400000000001,0.7207199999999999
USGS,8079120,2023-11-06 04:00:00,CST,2.28,A,2.24,A,,0.6899200000000001,0.70224
USGS,8079120,2023-11-06 04:15:00,CST,2.26,A,2.22,A,,0.68376,0.6960799999999999
USGS,8079120,2023-11-06 04:30:00,CST,2.26,A,2.22,A,,0.68376,0.6960799999999999
USGS,8079120,2023-11-06 04:45:00,CST,2.05,A,2.02,A,,0.62216,0.6314
USGS,8079120,2023-11-06 05:00:00,CST,2.03,A,1.99,A,,0.61292,0.6252399999999999
USGS,8079120,2023-11-06 05:15:00,CST,2.09,A,2.03,A,,0.6252399999999999,0.64372
USGS,8079120,2023-11-06 05:30:00,CST,2.15,A,2.13,A,,0.65604,0.6622
USGS,8079120,2023-11-06 05:45:00,CST,2.0,A,1.98,A,,0.6098399999999999,0.616
USGS,8079120,2023-11-06 06:00:00,CST,1.9,A,1.87,A,,0.57596,0.5851999999999999
USGS,8079120,2023-11-06 06:15:00,CST,1.89,A,1.84,A,,0.56672,0.58212
USGS,8079120,2023-11-06 06:30:00,CST,2.01,A,1.99,A,,0.61292,0.61908
USGS,8079120,2023-11-06 06:45:00,CST,1.96,A,1.9,A,,0.5851999999999999,0.60368
USGS,8079120,2023-11-06 07:00:00,CST,1.88,A,1.84,A,,0.56672,0.57904
USGS,8079120,2023-11-06 07:15:00,CST,1.87,A,1.83,A,,0.56364,0.57596
USGS,8079120,2023-11-06 07:30:00,CST,1.92,A,1.9,A,,0.5851999999999999,0.59136
USGS,8079120,2023-11-06 07:45:00,CST,2.01,A,1.96,A,,0.60368,0.61908
USGS,8079120,2023-11-06 08:00:00,CST,1.99,A,1.95,A,,0.6006,0.61292
USGS,8079120,2023-11-06 08:15:00,CST,1.93,A,1.9,A,,0.5851999999999999,0.59444
USGS,8079120,2023-11-06 08:30:00,CST,1.88,A,1.84,A,,0.56672,0.57904
USGS,8079120,2023-11-06 08:45:00,CST,2.0,A,1.96,A,,0.60368,0.616
USGS,8079120,2023-11-06 09:00:00,CST,1.97,A,1.94,A,,0.5975199999999999,0.60676
USGS,8079120,2023-11-06 09:15:00,CST,1.95,A,1.91,A,,0.5882799999999999,0.6006
USGS,8079120,2023-11-06 09:30:00,CST,1.92,A,1.88,A,,0.57904,0.59136
USGS,8079120,2023-11-06 09:45:00,CST,1.84,A,1.8,A,,0.5544,0.56672
USGS,8079120,2023-11-06 10:00:00,CST,1.79,A,1.77,A,,0.54516,0.55132
USGS,8079120,2023-11-06 10:15:00,CST,1.75,A,1.72,A,,0.52976,0.539
USGS,8079120,2023-11-06 10:30:00,CST,1.82,A,1.77,A,,0.54516,0.5605600000000001
USGS,8079120,2023-11-06 10:45:00,CST,1.78,A,1.74,A,,0.53592,0.54824
USGS,8079120,2023-11-06 11:00:00,CST,1.73,A,1.7,A,,0.5236,0.53284
USGS,8079120,2023-11-06 11:15:00,CST,1.64,A,1.59,A,,0.48972000000000004,0.50512
USGS,8079120,2023-11-06 11:30:00,CST,1.7,A,1.66,A,,0.51128,0.5236
USGS,8079120,2023-11-06 11:45:00,CST,1.83,A,1.8,A,,0.5544,0.56364
USGS,8079120,2023-11-06 12:00:00,CST,1.77,A,1.74,A,,0.53592,0.54516
USGS,8079120,2023-11-06 12:15:00,CST,1.62,A,1.57,A,,0.48356,0.49896
USGS,8079120,2023-11-06 12:30:00,CST,1.56,A,1.54,A,,0.47432,0.48048
USGS,8079120,2023-11-06 12:45:00,CST,1.63,A,1.59,A,,0.48972000000000004,0.5020399999999999
USGS,8079120,2023-11-06 13:00:00,CST,1.66,A,1.62,A,,0.49896,0.51128
USGS,8079120,2023-11-06 13:15:00,CST,1.49,A,1.46,A,,0.44967999999999997,0.45892
USGS,8079120,2023-11-06 13:30:00,CST,1.43,A,1.4,A,,0.43119999999999997,0.44044
USGS,8079120,2023-11-06 13:45:00,CST,1.42,A,1.39,A,,0.42811999999999995,0.43735999999999997
USGS,8079120,2023-11-06 14:00:00,CST,1.43,A,1.41,A,,0.43427999999999994,0.44044
USGS,8079120,2023-11-06 14:15:00,CST,1.43,A,1.38,A,,0.42504,0.44044
USGS,8079120,2023-11-06 14:30:00,CST,1.44,A,1.39,A,,0.42811999999999995,0.44351999999999997
USGS,8079120,2023-11-06 14:45:00,CST,1.13,A,1.1,A,,0.33880000000000005,0.34803999999999996
USGS,8079120,2023-11-06 15:00:00,CST,1.08,A,1.04,A,,0.32032,0.33264
USGS,8079120,2023-11-06 15:15:00,CST,1.35,A,1.3,A,,0.40040000000000003,0.4158
USGS,8079120,2023-11-06 15:30:00,CST,1.55,A,1.52,A,,0.46816,0.4774
USGS,8079120,2023-11-06 15:45:00,CST,1.19,A,1.17,A,,0.36035999999999996,0.36651999999999996
USGS,8079120,2023-11-06 16:00:00,CST,1.09,A,1.09,A,,0.33572,0.33572
USGS,8079120,2023-11-06 16:15:00,CST,1.28,A,1.24,A,,0.38192,0.39424
USGS,8079120,2023-11-06 16:30:00,CST,1.37,A,1.32,A,,0.40656000000000003,0.42196
USGS,8079120,2023-11-06 16:45:00,CST,1.27,A,1.25,A,,0.385,0.39116
USGS,8079120,2023-11-06 17:00:00,CST,1.35,A,1.34,A,,0.41272000000000003,0.4158
USGS,8079120,2023-11-06 17:15:00,CST,1.38,A,1.31,A,,0.40348,0.42504
USGS,8079120,2023-11-06 17:30:00,CST,1.23,A,1.2,A,,0.3696,0.37884
USGS,8079120,2023-11-06 17:45:00,CST,1.24,A,1.23,A,,0.37884,0.38192
USGS,8079120,2023-11-06 18:00:00,CST,1.39,A,1.36,A,,0.41888000000000003,0.42811999999999995
USGS,8079120,2023-11-06 18:15:00,CST,1.42,A,1.37,A,,0.42196,0.43735999999999997
USGS,8079120,2023-11-06 18:30:00,CST,1.54,A,1.51,A,,0.46508,0.47432
USGS,8079120,2023-11-06 18:45:00,CST,1.64,A,1.61,A,,0.49588000000000004,0.50512
USGS,8079120,2023-11-06 19:00:00,CST,1.6,A,1.58,A,,0.48664,0.4928
USGS,8079120,2023-11-06 19:15:00,CST,1.56,A,1.55,A,,0.4774,0.48048
USGS,8079120,2023-11-06 19:30:00,CST,1.66,A,1.62,A,,0.49896,0.51128
USGS,8079120,2023-11-06 19:45:00,CST,1.69,A,1.67,A,,0.5143599999999999,0.52052
USGS,8079120,2023-11-06 20:00:00,CST,1.75,A,1.7,A,,0.5236,0.539
USGS,8079120,2023-11-06 20:15:00,CST,1.74,A,1.7,A,,0.5236,0.53592
USGS,8079120,2023-11-06 20:30:00,CST,1.84,A,1.78,A,,0.54824,0.56672
USGS,8079120,2023-11-06 20:45:00,CST,1.95,A,1.91,A,,0.5882799999999999,0.6006
USGS,8079120,2023-11-06 21:00:00,CST,2.01,A,1.99,A,,0.61292,0.61908
USGS,8079120,2023-11-06 21:15:00,CST,2.02,A,1.99,A,,0.61292,0.62216
USGS,8079120,2023-11-06 21:30:00,CST,2.13,A,2.09,A,,0.64372,0.65604
USGS,8079120,2023-11-06 21:45:00,CST,2.18,A,2.15,A,,0.6622,0.67144
USGS,8079120,2023-11-06 22:00:00,CST,2.26,A,2.24,A,,0.6899200000000001,0.6960799999999999
USGS,8079120,2023-11-06 22:15:00,CST,2.33,A,2.31,A,,0.71148,0.7176400000000001
USGS,8079120,2023-11-06 22:30:00,CST,2.33,A,2.29,A,,0.70532,0.7176400000000001
USGS,8079120,2023-11-06 22:45:00,CST,2.35,A,2.33,A,,0.7176400000000001,0.7238
USGS,8079120,2023-11-06 23:00:00,CST,2.38,A,2.33,A,,0.7176400000000001,0.7330399999999999
USGS,8079120,2023-11-06 23:15:00,CST,2.4,A,2.38,A,,0.7330399999999999,0.7392
USGS,8079120,2023-11-06 23:30:00,CST,2.43,A,2.39,A,,0.73612,0.74844
USGS,8079120,2023-11-06 23:45:00,CST,2.55,A,2.53,A,,0.7792399999999999,0.7854
USGS,8079120,2023-11-07 00:00:00,CST,2.68,A,2.63,A,,0.81004,0.8254400000000001
USGS,8079120,2023-11-07 00:15:00,CST,2.55,A,2.52,A,,0.77616,0.7854
USGS,8079120,2023-11-07 00:30:00,CST,2.43,A,2.41,A,,0.74228,0.74844
USGS,8079120,2023-11-07 00:45:00,CST,2.42,A,2.39,A,,0.73612,0.74536
USGS,8079120,2023-11-07 01:00:00,CST,2.43,A,2.41,A,,0.74228,0.74844
USGS,8079120,2023-11-07 01:15:00,CST,2.49,A,2.45,A,,0.7546,0.76692
USGS,8079120,2023-11-07 01:30:00,CST,2.41,A,2.39,A,,0.73612,0.74228
USGS,8079120,2023-11-07 01:45:00,CST,2.37,A,2.35,A,,0.7238,0.72996
USGS,8079120,2023-11-07 02:00:00,CST,2.3,A,2.27,A,,0.69916,0.7083999999999999
USGS,8079120,2023-11-07 02:15:00,CST,2.31,A,2.27,A,,0.69916,0.71148
USGS,8079120,2023-11-07 02:30:00,CST,2.32,A,2.29,A,,0.70532,0.71456
USGS,8079120,2023-11-07 02:45:00,CST,2.31,A,2.27,A,,0.69916,0.71148
USGS,8079120,2023-11-07 03:00:00,CST,2.23,A,2.21,A,,0.68068,0.68684
USGS,8079120,2023-11-07 03:15:00,CST,2.11,A,2.1,A,,0.6468,0.6498799999999999
USGS,8079120,2023-11-07 03:30:00,CST,2.09,A,2.06,A,,0.63448,0.64372
USGS,8079120,2023-11-07 03:45:00,CST,2.19,A,2.16,A,,0.66528,0.67452
USGS,8079120,2023-11-07 04:00:00,CST,2.16,A,2.14,A,,0.65912,0.66528
USGS,8079120,2023-11-07 04:15:00,CST,2.02,A,1.99,A,,0.61292,0.62216
USGS,8079120,2023-11-07 04:30:00,CST,1.96,A,1.94,A,,0.5975199999999999,0.60368
USGS,8079120,2023-11-07 04:45:00,CST,1.98,A,1.96,A,,0.60368,0.6098399999999999
USGS,8079120,2023-11-07 05:00:00,CST,2.0,A,1.97,A,,0.60676,0.616
USGS,8079120,2023-11-07 05:15:00,CST,1.97,A,1.94,A,,0.5975199999999999,0.60676
USGS,8079120,2023-11-07 05:30:00,CST,1.95,A,1.93,A,,0.59444,0.6006
USGS,8079120,2023-11-07 05:45:00,CST,1.95,A,1.92,A,,0.59136,0.6006
USGS,8079120,2023-11-07 06:00:00,CST,1.79,A,1.77,A,,0.54516,0.55132
USGS,8079120,2023-11-07 06:15:00,CST,1.79,A,1.75,A,,0.539,0.55132
USGS,8079120,2023-11-07 06:30:00,CST,1.68,A,1.66,A,,0.51128,0.51744
USGS,8079120,2023-11-07 06:45:00,CST,1.73,A,1.7,A,,0.5236,0.53284
USGS,8079120,2023-11-07 07:00:00,CST,1.64,A,1.61,A,,0.49588000000000004,0.50512
USGS,8079120,2023-11-07 07:15:00,CST,1.71,A,1.64,A,,0.50512,0.52668
USGS,8079120,2023-11-07 07:30:00,CST,1.83,A,1.82,A,,0.5605600000000001,0.56364
USGS,8079120,2023-11-07 07:45:00,CST,1.73,A,1.77,A,,0.54516,0.53284
USGS,8079120,2023-11-07 08:00:00,CST,1.55,A,1.53,A,,0.47124,0.4774
USGS,8079120,2023-11-07 08:15:00,CST,1.76,A,1.73,A,,0.53284,0.54208
USGS,8079120,2023-11-07 08:30:00,CST,1.8,A,1.7,A,,0.5236,0.5544
USGS,8079120,2023-11-07 08:45:00,CST,1.92,A,1.88,A,,0.57904,0.59136
USGS,8079120,2023-11-07 09:00:00,CST,1.83,A,1.8,A,,0.5544,0.56364
USGS,8079120,2023-11-07 09:15:00,CST,1.76,A,1.71,A,,0.52668,0.54208
USGS,8079120,2023-11-07 09:30:00,CST,1.77,A,1.74,A,,0.53592,0.54516
USGS,8079120,2023-11-07 09:45:00,CST,1.9,A,1.87,A,,0.57596,0.5851999999999999
USGS,8079120,2023-11-07 10:00:00,CST,1.96,A,1.93,A,,0.59444,0.60368
USGS,8079120,2023-11-07 10:15:00,CST,1.93,A,1.9,A,,0.5851999999999999,0.59444
USGS,8079120,2023-11-07 10:30:00,CST,1.9,A,1.87,A,,0.57596,0.5851999999999999
USGS,8079120,2023-11-07 10:45:00,CST,1.82,A,1.79,A,,0.55132,0.5605600000000001
USGS,8079120,2023-11-07 11:00:00,CST,1.81,A,1.77,A,,0.54516,0.55748
